province,district,subdistrict,population_63,household_63,region,avg_income_62,employ_62,unemploy_62,poor_people_62
ลพบุรี,โคกสำโรง,ตำบลหนองแขม ,4510,1688,ภาคกลาง,20784.92,448096.62,6073.49,78618.12999999999
ลพบุรี,ชัยบาดาล,ตำบลลำนารายณ์ ,2411,785,ภาคกลาง,20784.92,448096.62,6073.49,78618.12999999999
ลพบุรี,ชัยบาดาล,ตำบลชัยนารายณ์ ,3189,1294,ภาคกลาง,20784.92,448096.62,6073.49,78618.12999999999
ลพบุรี,ชัยบาดาล,ตำบลศิลาทิพย์ ,5674,2086,ภาคกลาง,20784.92,448096.62,6073.49,78618.12999999999
ลพบุรี,ชัยบาดาล,ตำบลห้วยหิน ,2777,1118,ภาคกลาง,20784.92,448096.62,6073.49,78618.12999999999
ลพบุรี,ชัยบาดาล,ตำบลม่วงค่อม ,6167,2485,ภาคกลาง,20784.92,448096.62,6073.49,78618.12999999999
ลพบุรี,ชัยบาดาล,ตำบลบัวชุม ,8153,3095,ภาคกลาง,20784.92,448096.62,6073.49,78618.12999999999
ลพบุรี,ชัยบาดาล,ตำบลท่าดินดำ ,4590,1875,ภาคกลาง,20784.92,448096.62,6073.49,78618.12999999999
ลพบุรี,ชัยบาดาล,ตำบลมะกอกหวาน ,1477,502,ภาคกลาง,20784.92,448096.62,6073.49,78618.12999999999
ลพบุรี,ชัยบาดาล,ตำบลซับตะเคียน ,4949,1773,ภาคกลาง,20784.92,448096.62,6073.49,78618.12999999999
ลพบุรี,ชัยบาดาล,ตำบลนาโสม ,2630,1054,ภาคกลาง,20784.92,448096.62,6073.49,78618.12999999999
ลพบุรี,ชัยบาดาล,ตำบลหนองยายโต๊ะ ,4015,1368,ภาคกลาง,20784.92,448096.62,6073.49,78618.12999999999
ลพบุรี,ชัยบาดาล,ตำบลเกาะรัง ,6605,2053,ภาคกลาง,20784.92,448096.62,6073.49,78618.12999999999
ลพบุรี,ชัยบาดาล,ตำบลท่ามะนาว ,3333,1450,ภาคกลาง,20784.92,448096.62,6073.49,78618.12999999999
ลพบุรี,ชัยบาดาล,ตำบลนิคมลำนารายณ์ ,4511,1720,ภาคกลาง,20784.92,448096.62,6073.49,78618.12999999999
ลพบุรี,ชัยบาดาล,ตำบลชัยบาดาล ,6536,2464,ภาคกลาง,20784.92,448096.62,6073.49,78618.12999999999
ลพบุรี,ชัยบาดาล,ตำบลบ้านใหม่สามัคคี ,3094,1026,ภาคกลาง,20784.92,448096.62,6073.49,78618.12999999999
ลพบุรี,ชัยบาดาล,ตำบลเขาแหลม ,3494,1685,ภาคกลาง,20784.92,448096.62,6073.49,78618.12999999999
ลพบุรี,ท่าวุ้ง,ตำบลท่าวุ้ง ,2812,980,ภาคกลาง,20784.92,448096.62,6073.49,78618.12999999999
ลพบุรี,ท่าวุ้ง,ตำบลบางคู้ ,4764,1894,ภาคกลาง,20784.92,448096.62,6073.49,78618.12999999999
ลพบุรี,ท่าวุ้ง,ตำบลโพตลาดแก้ว ,4864,1780,ภาคกลาง,20784.92,448096.62,6073.49,78618.12999999999
ลพบุรี,ท่าวุ้ง,ตำบลบางลี่ ,4981,1564,ภาคกลาง,20784.92,448096.62,6073.49,78618.12999999999
ลพบุรี,ท่าวุ้ง,ตำบลบางงา ,4546,1702,ภาคกลาง,20784.92,448096.62,6073.49,78618.12999999999
ลพบุรี,ท่าวุ้ง,ตำบลโคกสลุด ,1896,647,ภาคกลาง,20784.92,448096.62,6073.49,78618.12999999999
ลพบุรี,ท่าวุ้ง,ตำบลเขาสมอคอน ,4291,1461,ภาคกลาง,20784.92,448096.62,6073.49,78618.12999999999
ลพบุรี,ท่าวุ้ง,ตำบลหัวสำโรง ,6727,2120,ภาคกลาง,20784.92,448096.62,6073.49,78618.12999999999
ลพบุรี,ท่าวุ้ง,ตำบลลาดสาลี่ ,1538,498,ภาคกลาง,20784.92,448096.62,6073.49,78618.12999999999
ลพบุรี,ท่าวุ้ง,ตำบลบ้านเบิก ,5399,1927,ภาคกลาง,20784.92,448096.62,6073.49,78618.12999999999
ลพบุรี,ท่าวุ้ง,ตำบลมุจลินท์ ,2332,735,ภาคกลาง,20784.92,448096.62,6073.49,78618.12999999999
ลพบุรี,บ้านหมี่,ตำบลไผ่ใหญ่ ,2533,900,ภาคกลาง,20784.92,448096.62,6073.49,78618.12999999999
ลพบุรี,บ้านหมี่,ตำบลบ้านทราย ,3229,1017,ภาคกลาง,20784.92,448096.62,6073.49,78618.12999999999
ลพบุรี,บ้านหมี่,ตำบลบ้านกล้วย ,2386,1074,ภาคกลาง,20784.92,448096.62,6073.49,78618.12999999999
ลพบุรี,บ้านหมี่,ตำบลดงพลับ ,1650,569,ภาคกลาง,20784.92,448096.62,6073.49,78618.12999999999
ลพบุรี,บ้านหมี่,ตำบลบ้านชี ,5253,1917,ภาคกลาง,20784.92,448096.62,6073.49,78618.12999999999
ลพบุรี,บ้านหมี่,ตำบลพุคา ,2306,738,ภาคกลาง,20784.92,448096.62,6073.49,78618.12999999999
ลพบุรี,บ้านหมี่,ตำบลหินปัก ,3208,1126,ภาคกลาง,20784.92,448096.62,6073.49,78618.12999999999
ลพบุรี,บ้านหมี่,ตำบลบางพึ่ง ,4911,1688,ภาคกลาง,20784.92,448096.62,6073.49,78618.12999999999
ลพบุรี,บ้านหมี่,ตำบลหนองทรายขาว ,2820,1097,ภาคกลาง,20784.92,448096.62,6073.49,78618.12999999999
ลพบุรี,บ้านหมี่,ตำบลบางกะพี้ ,1744,599,ภาคกลาง,20784.92,448096.62,6073.49,78618.12999999999
ลพบุรี,บ้านหมี่,ตำบลหนองเต่า ,3957,1373,ภาคกลาง,20784.92,448096.62,6073.49,78618.12999999999
ลพบุรี,บ้านหมี่,ตำบลโพนทอง ,3471,1458,ภาคกลาง,20784.92,448096.62,6073.49,78618.12999999999
ลพบุรี,บ้านหมี่,ตำบลบางขาม ,2576,936,ภาคกลาง,20784.92,448096.62,6073.49,78618.12999999999
ลพบุรี,บ้านหมี่,ตำบลดอนดึง ,4403,1399,ภาคกลาง,20784.92,448096.62,6073.49,78618.12999999999
ลพบุรี,บ้านหมี่,ตำบลชอนม่วง ,3095,1241,ภาคกลาง,20784.92,448096.62,6073.49,78618.12999999999
ลพบุรี,บ้านหมี่,ตำบลหนองกระเบียน ,3204,1136,ภาคกลาง,20784.92,448096.62,6073.49,78618.12999999999
ลพบุรี,บ้านหมี่,ตำบลสายห้วยแก้ว ,2994,1014,ภาคกลาง,20784.92,448096.62,6073.49,78618.12999999999
ลพบุรี,บ้านหมี่,ตำบลมหาสอน ,3329,1168,ภาคกลาง,20784.92,448096.62,6073.49,78618.12999999999
